index,vel,pos,tau
47,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00126,0.0033,0.0114,-0.0148,0.0126]
48,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00189,0.00275,0.0114,-0.0148,0.012]
49,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00189,0.0033,0.0114,-0.0148,0.0126]
50,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00315,0.00275,0.0114,-0.0148,0.0124]
51,[0,-0,-0,0,-0,0][1.19842e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00252,0.0033,0.0114,-0.0148,0.0122]
52,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01386,0.00126,0.0033,0.0114,-0.0148,0.0124]
53,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0,0.00385,0.0114,-0.0148,0.0124]
54,[0,-0,-0,0,-0,0][1.19842e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.0189,0.00252,0.00275,0.0114,-0.0148,0.0122]
55,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0,0.00275,0.0114,-0.0148,0.0122]
56,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,7.98948e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00126,0.00385,0.0114,-0.0148,0.0122]
57,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01512,0.00126,0.0033,0.0114,-0.015,0.0124]
58,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00126,0.0022,0.0114,-0.015,0.0124]
59,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00315,0.0044,0.0116,-0.0154,0.0124]
60,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,9.58738e-07,1.19842e-06,2.15716e-06][0.01701,0.00126,0.00275,0.011,-0.0148,0.0124]
61,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,9.58738e-07,1.19842e-06,1.91748e-06][0.01827,0,0.0033,0.0118,-0.015,0.0124]
62,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00189,0.0033,0.0116,-0.0148,0.0128]
63,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01764,0.00441,0.0033,0.0114,-0.0148,0.012]
64,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00189,0.0033,0.0116,-0.015,0.0124]
65,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,1.91748e-06][0.01827,0,0.0033,0.0114,-0.0148,0.013]
66,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,1.91748e-06][0.01701,0.00189,0.0033,0.0116,-0.0148,0.0124]
67,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01512,0.00441,0.0033,0.0114,-0.0148,0.0118]
68,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01764,0.00189,0.00275,0.0114,-0.0148,0.0124]
69,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01764,0,0.0033,0.0114,-0.0148,0.0124]
70,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.0189,0.00378,0.00275,0.0114,-0.0148,0.0124]
71,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01512,0.00189,0.0033,0.0114,-0.0148,0.0124]
72,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.01701,0.00126,0.0033,0.0116,-0.0154,0.0122]
73,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0,0.0033,0.0112,-0.0146,0.0124]
74,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00315,0.00275,0.0114,-0.0146,0.0122]
75,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,7.98948e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.01701,0.00315,0.0044,0.0112,-0.0154,0.0122]
76,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.01701,0.00126,0.0022,0.0114,-0.0144,0.0124]
77,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,9.58738e-07,1.91748e-06][0.01701,0,0.0033,0.0114,-0.015,0.0128]
78,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00126,0.0033,0.0114,-0.0146,0.012]
79,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00189,0.00275,0.0114,-0.0148,0.0122]
80,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00252,0.0033,0.0114,-0.0148,0.0124]
81,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0,0.00385,0.0114,-0.0148,0.0124]
82,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01575,0.00189,0.00385,0.0114,-0.0148,0.0126]
83,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.01701,0.00189,0.00275,0.0112,-0.0154,0.0122]
84,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00189,0.0033,0.0112,-0.0144,0.0124]
85,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00189,0.00385,0.0114,-0.0148,0.0124]
86,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.0189,0.00252,0.0033,0.0112,-0.0152,0.0124]
87,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,9.58738e-07,1.91748e-06][0.01449,0.00063,0.00385,0.0112,-0.015,0.0122]
88,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,1.91748e-06][0.01701,0.00126,0.00385,0.0114,-0.0146,0.0128]
89,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00378,0.0033,0.0114,-0.0146,0.0118]
90,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,9.58738e-07,1.91748e-06][0.01701,0.00063,0.0033,0.0112,-0.0148,0.0124]
